mtgjsonid	scryfallId	name
75f00b6f-508d-5877-a6ea-86914fa37db9	479fc902-ce94-4a6b-af87-4645387a46c6	Venomous Dragonfly
23b687ad-8c20-567e-9285-a05c3e0229cd	3bed69d2-f5fb-4173-b939-5abdb48b82b4	Vernal Equinox
d5aaf035-2aba-5e9a-9a40-e75398aef581	fc9c9158-faed-42ae-9f6b-71dee49ff79f	Vine Dryad
59bc721f-2253-5d33-bae7-72bd42da33c0	e660241f-0976-4206-8149-7dac8466a2a3	Vine Trellis
05741727-78ff-58ce-9083-e884a7a20cb0	1676ccbb-91d2-4f26-b3a5-ccb1a21bdebf	Assembly Hall
cce09d31-f7ee-5110-9b90-9214e6019683	be9e2e59-1527-4c61-9cc9-dcaf1181bd43	Barbed Wire
0b031875-4e2b-57a0-9870-e623ee9fcaef	85da9395-42e9-4408-832d-74ea4b01256b	Bargaining Table
8da5b306-474f-5a50-a0a6-677cfd660475	1ab65242-17ad-4c22-9c70-aac8076d1b4c	Credit Voucher
820d433e-f101-554e-a7d8-62be93766c16	d85ad08d-1120-411a-8bbe-ac93a56476bd	Crenellated Wall
18c57ed8-e18e-5189-b6d2-15e39a4608bb	fd7084ba-cca6-4fb9-b21b-b79e7d74c5c0	Crooked Scales
550fb61d-1436-5645-b08a-8d950221809e	d8fa6d6c-c1cd-46f3-8430-94f67be55bf7	Crumbling Sanctuary
ccab93f3-40ff-52bd-8378-a58a543ce17c	ab196d8d-5d1c-4f0e-a924-37774db02821	Distorting Lens
d8617a1c-c069-5557-8693-2a9e5b2648c4	78d22400-39f6-444d-b508-783a7df7e945	Eye of Ramos
38d1ffa0-2883-5c74-ad68-5417b01128a0	fb99d982-8ab1-4d6a-ba24-58ac23a9b9e7	General's Regalia
0ff86dc9-bcb1-5590-a1ad-b9510577feae	a0046226-7563-4345-aa4b-a2c732c2780a	Heart of Ramos
c4327fcc-dddd-5fb4-87e0-207fd9283a77	028e5e18-b639-4461-87e4-5306371440b5	Henge Guardian
b8563cd6-2ee2-5e62-854f-3126a9a475a1	d5e04462-1d10-47df-b456-211dd0a87891	Horn of Plenty
58c2e321-3428-511b-8e5f-fcc3aced3cd1	6b17f541-8e9d-43b0-b688-e3f2e7fa55c8	Horn of Ramos
57df5121-ca9f-5292-97a2-62271a13f22e	41f7d212-faf2-4a6f-a338-d9e5014b56d5	Iron Lance
68e97437-363f-5256-a54c-8c72f53ff9bf	eab076bc-e4c3-42a1-b701-9bc49bcc3cdd	Jeweled Torque
b08e8d23-bc59-5b3c-8b74-1860c6c06825	5e65a06a-e7af-422a-9481-446731009935	Kyren Archive
9e97058c-3667-5b93-a48f-ac574dc560a2	7a8318bb-bc3c-45e9-bd57-60ae72b6f8b0	Kyren Toy
565b5902-ec47-5bcb-982b-6a2367905687	d4785ed7-c948-4ad2-b24d-2f45806d9fcc	Magistrate's Scepter
0675c122-37ae-5d38-927c-a7ada3b9268b	00ad3531-399c-4897-b0ee-ad2a26445a17	Mercadian Atlas
e84d81e3-d222-55dd-80ce-4c756c5053e0	395a1a8a-785f-442b-8e95-8b4ca44af2a3	Mercadian Lift
ac7a5e0c-63ba-5e43-9e2a-7191dcf29815	07f6be53-7a20-4e6b-a6ce-11cba06af8cb	Monkey Cage
77d4aae6-8428-5a8e-b7de-d63da10ca884	89414770-2a19-4baf-9b18-76104b7b0b9a	Panacea
574c2f2c-718b-54ef-b58e-5b62471fbf6a	a578599c-7d90-4881-b59a-9cf64b90d917	Power Matrix
80baf83d-fba7-54b2-8287-d690b3d27f8c	83093cdf-0b12-419c-a748-21acf166e195	Puffer Extract
73c5b57a-f51a-561a-adcf-8f45db740f07	2c5fc9fc-a0f9-4f56-8368-2d7e1fec5ba0	Rishadan Pawnshop
ced38443-52b8-59e6-9e1d-387511536507	f071957c-9bea-4d00-9ffd-30f98d57b8d2	Skull of Ramos
415464a6-8d28-5931-b787-eb54c6d24815	9a3b999d-8e63-4647-a921-15e169022096	Tooth of Ramos
09556f86-7977-584e-b845-e51afeac24e6	76f3992a-553c-4032-b144-55aad2f909f1	Toymaker
ce0ca5a5-bd79-50a8-b81e-d4bd2bd087b5	400edfe9-9efa-43f9-b713-13ad4eae2fa4	Worry Beads
0f11fa3b-b221-51bf-9856-5c997f33a49c	75b03c30-c2b8-4207-b675-26c59c40a7e5	Dust Bowl
2302dbe7-9528-569e-933e-5bff6395d21a	41f352c3-4b63-4174-b2b4-6c19fb8c06ff	Fountain of Cho
8da54b3d-7c68-580a-a461-ac9e9f3f518b	0582b42f-5ae5-4be2-ba2d-ed62b3cb20c5	Henge of Ramos
1b6aba24-4d86-5d4a-ada4-693ec2166997	af7aafb7-6870-4d09-a191-70786766c459	Hickory Woodlot
8adea0df-5b42-5cf9-a85d-e7223c3bc098	f4c58683-65a6-4df9-8952-458e397b1374	High Market
942defcb-2908-5937-89e1-49b70949d572	6f787cb6-78cb-4baa-a9cf-cee8b7d8d6b1	Mercadian Bazaar
85680230-15ae-5630-ae45-30c95d8b5d8e	bcc9d1e0-c8f4-4bac-90d4-8167f7a1515a	Peat Bog
f3e764e1-b6cc-5af1-92c1-6caa62725f7c	115cab84-60d7-4bf2-9beb-b4ed7b5ceaf4	Remote Farm
4a350d9d-e0c6-5054-84cf-02b77255a8fb	477a1f53-5cdf-4b45-b584-2e36b31a3fdb	Rishadan Port
a54834ef-7e2a-5b64-bdcb-14e1c43fea24	c315c72c-3e2f-4aff-b7d7-2f709ccec332	Rushwood Grove
c3855c69-eed0-59a7-ba16-08586fec511a	82bc7c6b-2e3d-42d1-b2bb-b37b6f34d33b	Sandstone Needle
e406ecd9-9fa1-5e4e-8598-c78b7bbc0214	52a69122-19c0-47ec-8bea-478511ba88e6	Saprazzan Cove
da2809cc-a7b8-5aa1-878b-91ac7c152464	006871fd-2641-42cb-a2ac-a33d05fc5a35	Saprazzan Skerry
de4fa5f6-25e5-538c-b35d-c4659f36443b	edc199d1-970b-489f-b713-8285151f16ae	Subterranean Hangar
f4393470-2492-5480-8ab7-6bd41f20bb84	ee0481db-15ae-46b4-89a3-01c95a9626c7	Tower of the Magistrate
6d7bbec1-dfc9-55be-bfa7-9002fd6e449c	2edf5042-d185-424e-922d-c0bd4ce3e8b0	Plains
15940d52-6797-556c-b66a-9a70087d9990	44214f36-8bb3-4a32-8046-3ecdfff8407b	Plains
d3282aed-8f45-5dba-b1a4-67b7dd6ec5c5	e3e536cc-e724-43d4-9fe3-dfb4952613cb	Plains
6fcb5b1d-e3cc-5da7-ac1e-6a491268db03	3a8fd867-8be1-4ee7-bb67-32c3f22db59e	Plains
984be9ef-f539-5f77-8256-44c917fe9328	5bae77e8-1230-4a6e-8c75-c99d2741a509	Island
30714a07-e4c7-52af-9783-cbc6eccc5d7b	9a38509a-2b74-42a0-af91-ed453e463b95	Island
269dbbfd-bcf2-52fa-9c44-3f6a7062bd15	b2d83856-2201-4c30-bfcf-9cab62545201	Island
859fed5c-dc0d-5910-968d-f6bf673743e7	e0fedd66-e547-492c-ad0d-9c7b527bdd17	Island
d71091f6-a713-53b0-bd4f-27d7bbad327d	72020810-bfa3-42d5-ad0d-6d02a6fe1b31	Swamp
cfc3b542-7d5a-5d57-992c-c52399df8ea0	c2436ceb-05c0-40e6-b370-a6f02f4adbe4	Swamp
637b4ff2-3f59-5aeb-b5e3-5362bb4372ac	1017347b-6b1a-4a2f-9147-98acad779616	Swamp
eed4b050-ef68-5285-9c85-b5781b57dfc7	4a0243d2-5fde-489f-8113-4ece0511cb5c	Swamp
d0e87696-c7b4-53dc-81b8-e8a0612f0f12	19b5fff1-7a60-4e50-893a-8177cd62bf82	Mountain
1591f36a-cc67-5e71-952e-e5203949d542	4dbd12ed-e512-43d8-919d-478b18674deb	Mountain
a2112473-0a2f-5a17-b38a-c4ee5f4de7af	1921ce16-8ed8-41d7-a2b4-9e62f44ac8d6	Mountain
1749078f-4488-58ad-abc9-74b528ad9978	423f4311-9feb-4c63-8b4c-32ddd38382e0	Mountain
70b0e85e-7045-5a19-90d9-87b6d1e1a779	695de19e-801f-4f08-b44c-b0726e4aced0	Forest
91a3bb73-4ff4-508c-a12f-69e4978b8988	a38e4ee7-6965-4e12-95d4-c9de1dbb014c	Forest
1966dbd3-a890-558f-bff7-c05a310d7073	c1973049-2d42-4091-9703-189ba374254d	Forest
cab2bbcb-3ba4-5316-a146-7e4f9871809c	98c4806b-a31a-4026-9876-eab4d0d1694b	Forest
453d761e-e315-577b-8f48-a2698e70bc1f	a029814e-d84d-43e5-b483-e918871b3333	Ballyrush Banneret
c429b8aa-20f8-57e6-b661-03fb401b2105	9a5357e0-ff69-4bb9-9a02-b0372e0ea5e5	Battletide Alchemist
f814a86c-46d5-5a42-8a5e-8e25dad1f01b	9bb44500-0c07-4fb6-9525-ab41621be1b0	Burrenton Bombardier
e800897a-e9f7-5112-8c85-84b986bca32c	1afc1033-0004-43c1-9341-c5ed0b0048f2	Burrenton Shield-Bearers
ec00ebe5-6c37-584c-ac1b-0ca607db8ea9	d998c949-4791-477f-ab8d-e625199623ad	Cenn's Tactician
5c97f3c3-40db-5743-880c-cccf73ab36fe	fe7e0c9f-000d-494d-86f6-95e8d2b59ac7	Changeling Sentinel
919e8c6a-68e5-5fcf-b669-4c016078fdc1	8d0b26b0-cc31-458b-8a92-aa3392d0ca0f	Coordinated Barrage
57abdfee-a780-59a4-b180-e085d5a19662	45d83dae-747b-4acf-adfd-7822dd64cfcc	Daily Regimen
2b874c54-a867-555a-8006-6dcaf077d6c0	0a1fff8e-0379-4d56-b726-f5cc56e63d48	Feudkiller's Verdict
d2c1cb6e-6634-5a0d-95ff-1aca7483a174	a410e333-60f2-4e19-ad0f-5259d4feab37	Forfend
34f6abf1-9d8b-5b30-91bc-a3a36812ccff	38748fbe-0d3e-4697-b9c4-d93a4ac59f9a	Graceful Reprieve
3bbda2f8-93c3-5123-890b-17b71909aefb	0a5e7a59-7322-46eb-9903-00131234b310	Idyllic Tutor
e00b7691-4c90-50b0-8eb1-b039511f70d5	ddf33cb6-d159-4af3-8403-d0ac10af9894	Indomitable Ancients
87ce4e97-b3af-5b2d-abf4-58482ec4098f	82a2e219-9e84-4f54-88e2-3925e48c4827	Kinsbaile Borderguard
8861422e-eece-54fe-ae6f-7fab6593b415	ebe3d840-95af-4664-ace0-625f89f06a41	Kinsbaile Cavalier
223e202a-3c2d-5b18-a130-c80e27f93f25	8671abe8-4333-4b23-a87e-58bcc65deef2	Kithkin Zephyrnaut
e8a009ee-9d88-5159-81ef-786aea16bffb	a7f7a4e9-08c3-4600-9eb5-03ed01ea0738	Meadowboon
9c1f27f2-c50c-501e-9e0c-48aced05952d	5e5bca35-5098-4100-815b-de141c82eb6a	Mosquito Guard
b6eba65c-ce30-5a4b-b11a-be754f19d8ca	5d1c2f16-5661-4c17-8265-f4b88ff1e833	Order of the Golden Cricket
1706b4a4-e6d7-5212-987c-31bfebeba82e	41659773-8b26-41bf-afcc-805f373c0074	Preeminent Captain
8a964e96-2b8b-5b7a-b528-6d77718c4376	6a0f1aa1-b5be-43f0-822d-c4fcf33270d9	Redeem the Lost
d9552144-6229-590b-ace8-245ca26eed5d	5629edd4-b5d3-43f8-8c7c-f9d916e35158	Reveillark
476f78c4-1fba-5b33-bef1-9ca1863066a1	85dbd4a4-2a6f-477a-a267-27859ad73369	Shinewend
d367cd5f-dcb5-5f41-ab59-807aac72108c	363c51c5-b0fc-4c84-b3d6-8cc17c2387a4	Stonehewer Giant
2512ffa2-01f7-5122-9b7b-37f6caf19f14	69fa2293-f398-4ad8-895e-c739ddea56d0	Stonybrook Schoolmaster
02da12ce-e631-5c02-8a29-f67e2a233502	162bba28-667d-4acd-97ed-3421d12e0453	Swell of Courage
83cd2fbf-7f3c-5d55-9949-fafe87755635	ea5c82f9-4bc5-4326-92c0-d2aa4b4838a5	Wandering Graybeard
41e9236f-267c-5a6a-bff9-d88c2b3ce058	396c8c41-70b4-4189-9160-8b7367a817a2	Weight of Conscience
e4126b8f-a792-5463-9393-3d6fbb3538bc	2e67d62f-9629-463b-a445-4181f6fafd0f	Declaration of Naught
a5a2ce95-93c7-5380-bad2-e155ac73b968	64b14ad2-0ac7-4ae1-8a9e-eb49c8c5cc40	Dewdrop Spy
091889f8-8457-552c-ab80-3ee9b7571154	0ae239b2-1596-4906-9711-1d180a246d35	Disperse
cfe8dd35-160c-5ebf-82e3-8bdbde80ce9d	5a28e4f9-3b68-40bb-bf77-850b08c6b096	Distant Melody
26ac39e6-6584-50c7-a45a-9693fa77e977	77c0929f-bee6-416d-8571-6540ae4f6e4f	Fencer Clique
a0206c3e-8c24-53fe-9f5c-3caa6ae654b7	71265bb0-bf51-4d9d-b94c-c90adf65c55b	Floodchaser
2bc7abe3-64cd-59ae-b1e4-20083f664b01	59c4dceb-6889-4a79-87c2-98952f3478bb	Grimoire Thief
2e9dbdf5-50ac-5bb1-ad5a-9d20950fa2e6	6e1bf0ad-f718-4118-9e9b-19041cfbb5cf	Ink Dissolver
0526b78a-0439-5c18-bef4-3ced5a372d51	0960dc0a-907b-4e02-a0b5-dd2613be8e65	Inspired Sprite
b08be0c9-e10e-5e64-b1bc-6f2d4f212bf8	3d283c49-2e81-4b2e-956a-69152cc4704e	Knowledge Exploitation
1e2cf6cd-d287-5dc6-bf85-5861e3e1e5f4	ef32d51e-1ec0-46aa-b240-e28a1fb64d73	Latchkey Faerie
57a9ccc7-d2aa-5f38-89db-d6996bc10953	d5b4e77f-012f-47f4-8b44-930148250b1d	Merrow Witsniper
1101be76-7026-5e0e-9967-95e4af2c1703	7b7cd9b6-1ea8-423d-8aa0-8699fffbcf50	Mind Spring
622be3ce-3583-5971-b748-e19762d4790f	95da9bc9-6ac5-432d-ac12-04088cc6c74d	Mothdust Changeling
744bd635-e596-5425-8206-f9cfe49fc81a	5a501252-e722-4ebf-bcf7-f53a42745fa7	Negate
5bd33437-4763-5ac2-8002-d7a56209a724	e1fa77d1-cd61-4ef8-a71f-7c92b1f3b074	Nevermaker
4b09c604-9cc9-5adf-8401-690484abe79e	6f4b5890-21d3-4eb9-a959-645dd389dde6	Notorious Throng
985f6001-d79a-520f-93a2-2bd6f8866605	927bab71-a208-4ff2-b6c9-51b63468db38	Research the Deep
74658d03-98f9-55e3-85e3-1e3968f68cd5	37b3e46e-7a65-4c2a-989b-b626b20e1b14	Sage of Fables
205ed28a-8282-5db3-9202-31e100e381c5	75ccd5f6-b363-433f-9e98-f65e10b10bc9	Sage's Dousing
2e744406-147e-58ec-afc2-6e019e53f63c	7c9341e6-b899-418d-916f-550775af419f	Sigil Tracer
271610d9-0451-500d-a08a-60dcf5b0afbd	2ec9df4e-2ee7-4c77-91b0-ad6e624340cd	Slithermuse
3c73ea79-c9ae-59b5-a9cf-dbce4817557c	3e3e9c6c-e11a-4771-ae1a-3c13cc97e92e	Stonybrook Banneret
4b3319ac-11d9-50aa-a830-246702a53e8c	54ba05db-6b09-4b6a-b7fe-13c1e1058e25	Stream of Unconsciousness
1fff8e67-1458-58aa-9470-678646257114	2bea92ba-d6e3-4fba-be81-86b10852a9d1	Supreme Exemplar
d4e9f359-d2a6-5a77-9002-c5ae06cfe41f	8175ec81-f4e2-45d2-a9d8-e8855e17ff4a	Thieves' Fortune
9dd1818d-5680-5aa2-b7e8-6f9dee6ae08a	f53d8540-fb6d-4d4c-b467-ebfbfa53c880	Vendilion Clique
8604b2f6-f509-571e-b3cf-4a763faa18af	7db5c04f-fd5e-4e4c-9146-f9e6ef20a159	Waterspout Weavers
c06ae223-c32c-5e04-ac84-0efa9c67b0ba	dc5caf12-9358-490b-aafa-fc4d2b8b9b22	Auntie's Snitch
fc34bab1-9912-5193-b8b8-cc3286005bbb	8145fed6-6b51-420a-84cf-4ea5e0aa1883	Bitterblossom
9ecef22e-1c93-5246-ac08-a79ccc54534b	c6355f5b-c136-466c-bcfd-f2bf561217cf	Blightsoil Druid
8a8b4bdf-ed4b-5625-ba04-14c5a0969b43	0116416b-ed95-4fa2-abc5-446de5c3106b	Earwig Squad
8dcb05a1-862d-526a-9b6b-f8fdb6097f9c	10fb2b62-eea7-469f-b237-fdce20b8bdcf	Fendeep Summoner
422cb96e-f470-56b0-80a0-2f941fca68b1	614a9456-0ebf-4fba-b085-225f8c7e4a98	Festercreep
538817fb-459b-5e3f-9650-670d6d88d308	fb237de0-bf73-445f-a42b-c3da4cd35973	Final-Sting Faerie
2658441c-c783-5f93-8fea-318b00c89635	78543dac-7367-429f-88a5-83cb803193ef	Frogtosser Banneret
9c1beb82-535d-513f-894c-d5e6e088c53d	ba98d363-194b-4bc0-b9fe-987c498ab6fa	Maralen of the Mornsong
237207ed-c382-52a2-ae10-226aa1c0e2ba	db6b2715-4d19-4980-8f5c-3ae20af6af72	Mind Shatter
52e7a97c-6325-5920-9aea-0737bdd5d427	6955348b-70e9-49c3-9343-9becf977abe8	Moonglove Changeling
f3bc3bee-7216-58cf-aa22-7d5d108db0cf	cac48152-81c0-4cdc-8e3c-bfbe7b068b28	Morsel Theft
ee0aa2d6-1207-5318-9c08-4e01ce447149	af9a61cd-3a26-4142-83ce-9c41cdb16eb4	Nightshade Schemers
e3036598-6021-56b7-b77f-86a7a0d80647	932649ab-ed5e-405f-986f-855d8a7c8eb2	Noggin Whack
2e471576-0c84-5e51-9093-79a688d77c90	632dcea3-53ad-4317-b8bc-457b1887e7b5	Offalsnout
20ebc7e3-74a1-59b3-a427-b8273c3166e0	180abc09-b098-4a51-bf4f-c1ad7c5e1c30	Oona's Blackguard
a066824e-2f33-55ee-95a1-02fe60305ef1	79713cf7-2715-44cc-9f15-4c809b82efb6	Pack's Disdain
276672bd-c942-5d3a-bc6a-a3ce622500e7	55121b63-22a6-4923-82e9-c55f66742980	Prickly Boggart
503a4fc9-1d2b-5c1c-ac97-c739c2219e31	6cdce79d-c8a6-4172-8211-7cf2dcb8bf2d	Pulling Teeth
ab3b66e5-a0d9-57f9-885d-df911ebbe528	8b0aa3c8-9e11-4917-956b-35b77a100761	Revive the Fallen
28a7a008-84d8-5e73-af0c-f07e5ae9d8e7	1bd5c2b6-fcb2-4865-a0e5-9af59d94ae5a	Scarblade Elite
b9453432-d37b-5933-8f39-717c56c3833a	81290ae9-9217-482a-ae1a-be1a0ef47b5d	Squeaking Pie Grubfellows
52bdc85a-ec71-5e56-a91a-819930d0d59d	c376fd5f-596a-4208-b173-0b2e5165f2e9	Stenchskipper
ba5122b1-4660-5064-be44-b175bdd403e9	4d9818ad-db8d-41e2-945f-a8b487c2df76	Stinkdrinker Bandit
fa80e689-85d6-53a8-a70e-6b6f51520ebe	bdfd0fa3-37d2-403e-99fe-8c9e57515e9d	Violet Pall
cbb222d6-155c-5feb-a9e6-6a56f4325e44	b0c1288b-5515-497f-b15d-520a29322f5b	Warren Weirding
41c94710-30be-5bdf-afcc-57473c953d50	d44d2eb4-e5a3-4401-86cb-311374a2de04	Weed-Pruner Poplar
025b5753-610a-532f-ac31-adf71074d638	fe1d40cc-2871-4a33-bc58-5250fd3d4f0e	Weirding Shaman
59bd3481-bd97-59ca-9d3d-5788965de4e7	88d90bc4-7f70-4203-b554-800c70c775ef	Boldwyr Heavyweights
10414276-9e20-5697-bca5-d15bfa2d5cf4	16e9f546-7d34-4ec5-a017-913d7ebb7223	Boldwyr Intimidator
7525a6b0-66fb-5ab4-aa86-c7023dc84efc	28ccfc78-b2d6-4eb7-b8bf-ba8bd876d2b8	Borderland Behemoth
024e6dd7-f480-500f-a0fa-d509e3f374b9	cb44df5b-6c89-46ae-b068-5056b8c4c189	Brighthearth Banneret
e0419f5e-3d4b-50ea-a26b-001137e8c6ac	8ca3f7a3-05e7-44c0-9e09-3f28378677c1	Countryside Crusher
a7e8b338-2a9c-5d7a-8f74-48d002b29fed	f04d5eef-da88-496b-a902-b87b0b386f96	Fire Juggler
315c8229-72b6-5e8f-bca6-98f2239549e5	e172b353-7a16-4831-b735-206230b22e59	Hostile Realm
6bc3c659-dad7-5bbd-8fac-28ee090e0274	993956c9-30d8-41ee-84c2-c06d0512aea4	Kindled Fury
57ee76f3-fe55-5e97-98b4-9a4ebf165da1	f68f5ac9-0345-4052-9f93-d9f7afc66932	Lightning Crafter
43827192-351b-5e2a-96df-cc904d24d874	f459acfa-a9db-43c6-b0e9-ed66d772a335	Lunk Errant
6d1c4bdc-0af0-5452-afe6-477a0ac0fc99	bc5e2771-ae35-4aff-a92d-7fc7f3ca915f	Mudbutton Clanger
a6c5bcf6-cd45-591c-ac01-33e6b7342273	17a1c7c8-1acd-4219-a272-69e855517a74	Pyroclast Consul
ce935a72-29a8-5d40-b350-c1d689d231fa	fe140361-93b2-4382-b85e-8c263d2f446e	Rage Forger
fe09a599-960c-5fbf-b992-a5d02df3f4b0	1b6f1afb-2451-4611-ac3e-3513a4651719	Release the Ants
89966385-54fa-5f13-8546-51920cdc00d9	2d2eee8b-cc55-4a65-983f-0a91d7e4494a	Rivals' Duel
d7771944-619e-5f28-9996-a03bc59fe3ca	e4b0e072-c51a-4e97-a089-8e5b540355aa	Roar of the Crowd
fc7a9c3b-5eb1-5198-bfdc-0cad75f65c76	4971a447-29c8-47b6-863c-f13a69b4148b	Seething Pathblazer
e248e284-29ed-521b-a61d-d4f5caac625b	b2e5eb69-dcd9-4784-bf4c-20b674f4c035	Sensation Gorger
cda72196-fa19-5e2d-b871-9af028fd65c3	43db4810-078e-487a-afef-57cbc1db0cc7	Shard Volley
bdf3e432-20d2-5d63-b7c8-c05942fd6474	fe332c46-90f0-4cc0-8bf1-35a3934ff8a0	Shared Animosity
1388e2bd-73ce-59b2-83c9-da8da49b0136	43f2104d-aeff-493f-8227-cb95bf3e2eab	Spitebellows
084de9c1-8f7a-50ba-8d4c-0d180f311f5f	27e0fdb4-187a-4178-a702-884bef9e029d	Stingmoggie
66c77e73-33fe-5ca8-8a87-182cef9ae870	820f1acf-7f0c-4ee5-9f18-b5627aac7c81	Stomping Slabs
d85d47df-4925-5e08-ad1b-b8497728173b	6db24aa7-4922-4b39-9964-f76df09cba12	Sunflare Shaman
69c9d0d6-afbb-5435-8444-421f84169389	d50b5df1-b658-4df0-900e-79c44599b93e	Taurean Mauler
b4ed4d48-ccc6-5818-b8a5-76d7bbf45ed7	b1b0f9ca-b752-4dd6-982b-06bb3a27ddbc	Titan's Revenge
25cab730-d5ec-5df6-8cb6-131f8bd85b0a	e5db7e33-188f-4d66-a58b-7b5c5760a773	Vengeful Firebrand
88c3e17e-0cce-562a-9885-b584526bfc61	917081e0-8a5f-4edc-b5e9-9a7302bb5c06	War-Spike Changeling
1cf793b0-97fc-541d-bda1-a2b40315c58d	904d3416-70bf-4043-8078-f5f033ecfb31	Ambassador Oak
e9bcd247-288a-5dd7-a5aa-f488eb10ea39	203f41a7-ecf5-4757-9162-01ffd2a42ee9	Bosk Banneret
b0c0bf68-d539-5100-9bcb-9a300e9b4bc8	3910f5b2-17da-41e4-bf40-1c40b513fa12	Bramblewood Paragon
0de5d689-6bad-5d6b-b88e-67498dde000a	5459f1e6-7019-427d-9e2d-e494b3cd52d2	Chameleon Colossus
b1ace594-f9e3-59aa-9b6f-cc936ae0d1cb	030b0a9d-d0cf-4f3a-97b3-3e1d59226ee6	Cream of the Crop
1472f24d-93c9-5ffc-a769-e872573f2065	985b43aa-58f0-42fc-9ef0-a7925727d58f	Deglamer
fca6a13e-bdf2-5211-9a47-c703afc9c0c7	478208df-9776-4354-b8a9-8da16ae1f50a	Earthbrawn
067c8202-c3a0-5844-983a-81be03ea0039	b2154a16-1fb8-45bb-9b9b-e995e701c330	Elvish Warrior
56080bfa-de3e-523a-8fa6-7e27c005dda3	077ae521-a176-4d93-92b1-89ba674f86e4	Everbark Shaman
2bef7066-ebce-5230-98a8-2648647364b1	ad8055f1-cf3a-4db4-844e-b10bbbb25255	Fertilid
0b1b150f-ab12-5548-bbb4-f887d90ec0f2	7bc76a7f-516f-4d0b-b024-39d5c8096a9f	Game-Trail Changeling
d9d5b921-e767-53b1-84cf-9eaf0561bdf2	a913f9b3-abbd-424b-8dea-061e15364fb0	Gilt-Leaf Archdruid
65237498-94d7-59f9-bfda-882e77905c94	a0f64e8a-2775-4f64-8728-36e7d613f54c	Greatbow Doyen
1e883e4a-94d5-5f55-9628-99f339c3f03e	a726acbd-724e-46c5-a4cf-4aee7c2abb16	Heritage Druid
435010ab-ddc4-5c55-8fc2-590c05be5c74	093f039a-47af-4284-a7ab-67971c2bc5b2	Hunting Triad
d634ea4a-3b52-529b-9eaf-ca4f91904055	c666dc97-8780-4982-b9e7-7d4a358f922c	Leaf-Crowned Elder
110d9177-58c9-512d-9f5c-177808027a0a	5f9903cc-350c-44cf-9c0b-5df7922ed766	Luminescent Rain
b8a5e631-6fd3-5288-b150-5ed05c9b32cf	fac845bd-becd-4c58-9561-7cdf2adca058	Lys Alana Bowmaster
400e6c73-77c3-5f18-9167-88328e3a1a3b	7a4e2c5c-26ad-4b13-934b-e545038b6729	Orchard Warden
cd20c71a-86af-5e55-adf3-ba43d22af274	74e2215c-fdc0-4135-83ef-ddf4151318ba	Reach of Branches
c13e28f9-415c-5be0-888e-66463fcbc391	0bfe1d8e-ae3c-4144-a44b-e13ab33da95c	Recross the Paths
d02f7725-42e4-52e8-aa44-e91070e628c4	407a0ef5-a63e-4013-b3d9-b42f2c42c7a4	Reins of the Vinesteed
9990c4eb-3630-586d-83a1-3815ab81235a	f26da029-9c95-4e9b-9a1b-62048c16acaf	Rhys the Exiled
c20ac5cc-a3ea-5797-9488-d1d9ec66a5e3	84829605-50eb-455d-a236-ebfa11e883c5	Scapeshift
60088970-4da0-5450-a3a1-ec01420faa1c	c9de6380-6203-41ae-b134-8633eb5df076	Unstoppable Ash
33610b9c-f3eb-5f7f-a2f7-69b3948b0027	e2675b8b-a321-4982-b1d9-5c55d27b9bfd	Walker of the Grove
7d7bea19-8f34-5c48-ba94-34063fd37bb3	a47bed84-5a4a-4f16-af6c-789c542ce3a7	Winnower Patrol
928c7c35-135e-5995-8c25-8045c4b6c7b5	804ef999-0d44-420e-ad0c-a6dcf8e9c392	Wolf-Skull Shaman
0dd4fdee-1cb5-55e8-80e1-e302da15b07c	38bb3e3c-1a7d-4bc4-b69d-6a8e9f1b3fe7	Cloak and Dagger
e43b359e-1f6f-591d-9a24-70a2a3b6f8c2	277eed87-6b78-456d-91fb-774c72b3ae8c	Diviner's Wand
28203db0-559a-5c4c-b2be-750d19c8c327	ac4800be-5f77-42f5-914c-2a8e647e3af5	Door of Destinies
a5f8efbe-683f-538a-9697-fec284c6ec04	c7978371-9ea8-4264-9a2f-38226ea25018	Obsidian Battle-Axe
f7c2a806-3bef-5280-9948-87196bbdd381	c1ab3225-64a9-411e-b22b-1869e958b8e5	Thornbite Staff
857db98a-cd53-5a3e-809e-57f4e51b5362	a6d0beb9-3381-423f-b54e-5490b892630a	Veteran's Armaments
d1bffc66-5f14-52bc-b7ab-ff9538b2c2ec	7d4f8cc7-3d02-4cf2-920f-2cc32b58f397	Murmuring Bosk
26ce2901-4cd3-5fa6-ba4d-d1d024a7a83a	8ca3c48b-f104-4292-9a4e-2ce87a65893c	Mutavault
1ac1422f-f209-582f-a1ee-958ee2d8c5a0	b4c28c1d-0ebf-4e95-8d0a-56be10cc0ef2	Primal Beyond
d79f55b4-6f5f-518b-8064-57be17ca95ad	19bc170c-4a84-4c07-b481-b50b82f62f44	Rustic Clachan
73696537-43d9-56d1-837e-20390d92ddab	dbbf55bc-6bb3-458a-8cf0-1f603bb2acb3	Austere Command
25980770-235a-5163-bce8-494f58f91341	58bb576b-8ec9-49ed-bacb-d8b42ba2e787	Aven Mindcensor
db061fe5-772c-5d0b-a5e8-36599d473247	bd9a01b1-15a1-4590-8700-fbd4872c0bf9	Containment Priest
